1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,6.553373207689974778e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,8.413925960215988542e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.817473480345630499e-01
1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,7.993042789168433582e-02
1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,7.809074377851897564e-02
1.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,5.464427309590989129e-02
1.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,1.045577097341389705e-01
1.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,5.045111161392080990e-02
1.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,5.272408591092123120e-02
1.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,1.036867148000659711e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,6.104195179653853359e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,9.859388916667688463e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.200000000000000000e+01,5.121466052604531360e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.300000000000000000e+01,5.471642204109275487e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,1.116117403420223836e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.500000000000000000e+01,7.003250050036774477e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,1.393050193060468844e-01
1.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,7.937194914879201757e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,4.452484880628262975e-02
1.000000000000000000e+00,2.000000000000000000e+00,1.900000000000000000e+01,5.258144462754308496e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+01,6.970721822965558756e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,7.240251980284337363e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.200000000000000000e+01,6.024554448687799435e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.300000000000000000e+01,7.987380482343738042e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.400000000000000000e+01,6.078894302754304924e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,7.478533650280437539e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.600000000000000000e+01,7.081309638745932056e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.700000000000000000e+01,6.027242748850984710e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,6.170584497533928431e-02
1.000000000000000000e+00,2.000000000000000000e+00,2.900000000000000000e+01,4.789936120176489093e-02
1.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,3.547189768585890662e-02
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.380007276219262391e-02
1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.717396930039571445e-02
1.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,3.594729679916518206e-02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,2.629706327364839807e-02
1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,2.926956088974161027e-02
1.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,2.668762952319124124e-02
1.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,2.335326254756003514e-02
1.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,2.553350076962818821e-02
1.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,2.431586336856132388e-02
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,1.998405207628835972e-02
1.000000000000000000e+00,4.000000000000000000e+00,1.100000000000000000e+01,3.799951855285544494e-02
1.000000000000000000e+00,4.000000000000000000e+00,1.200000000000000000e+01,4.660817195175120248e-02
1.000000000000000000e+00,4.000000000000000000e+00,1.300000000000000000e+01,4.060696080379497946e-02
